LEA_STATE.x,LEA_STATE_NAME.x,LEAID.x,LEA_NAME.x,SCHID.x,SCH_NAME.x,COMBOKEY,JJ.x,SCH_VIRT_IND,SCH_JUST_IND,SCH_GRADE_PS,SCH_GRADE_KG,SCH_GRADE_G01,SCH_GRADE_G02,SCH_GRADE_G03,SCH_GRADE_G04,SCH_GRADE_G05,SCH_GRADE_G06,SCH_GRADE_G07,SCH_GRADE_G08,SCH_GRADE_G09,SCH_GRADE_G10,SCH_GRADE_G11,SCH_GRADE_G12,SCH_GRADE_UG,SCH_UGDETAIL_ES,SCH_UGDETAIL_MS,SCH_UGDETAIL_HS,SCH_STATUS_SPED,SCH_STATUS_MAGNET,SCH_STATUS_CHARTER,SCH_STATUS_ALT,SCH_MAGNETDETAIL,SCH_ALTFOCUS,LEA_STATE.y,LEA_STATE_NAME.y,LEAID.y,LEA_NAME.y,SCHID.y,SCH_NAME.y,JJ.y,SCH_PSOOSINSTANCES_ALL,SCH_PSOOSINSTANCES_IDEA,SCH_PSDISC_SINGOOS_HI_M,SCH_PSDISC_SINGOOS_HI_F,SCH_PSDISC_SINGOOS_AM_M,SCH_PSDISC_SINGOOS_AM_F,SCH_PSDISC_SINGOOS_AS_M,SCH_PSDISC_SINGOOS_AS_F,SCH_PSDISC_SINGOOS_HP_M,SCH_PSDISC_SINGOOS_HP_F,SCH_PSDISC_SINGOOS_BL_M,SCH_PSDISC_SINGOOS_BL_F,SCH_PSDISC_SINGOOS_WH_M,SCH_PSDISC_SINGOOS_WH_F,SCH_PSDISC_SINGOOS_TR_M,SCH_PSDISC_SINGOOS_TR_F,TOT_PSDISC_SINGOOS_M,TOT_PSDISC_SINGOOS_F,SCH_PSDISC_SINGOOS_EL_M,SCH_PSDISC_SINGOOS_EL_F,SCH_PSDISC_SINGOOS_IDEA_M,SCH_PSDISC_SINGOOS_IDEA_F,SCH_PSDISC_MULTOOS_HI_M,SCH_PSDISC_MULTOOS_HI_F,SCH_PSDISC_MULTOOS_AM_M,SCH_PSDISC_MULTOOS_AM_F,SCH_PSDISC_MULTOOS_AS_M,SCH_PSDISC_MULTOOS_AS_F,SCH_PSDISC_MULTOOS_HP_M,SCH_PSDISC_MULTOOS_HP_F,SCH_PSDISC_MULTOOS_BL_M,SCH_PSDISC_MULTOOS_BL_F,SCH_PSDISC_MULTOOS_WH_M,SCH_PSDISC_MULTOOS_WH_F,SCH_PSDISC_MULTOOS_TR_M,SCH_PSDISC_MULTOOS_TR_F,TOT_PSDISC_MULTOOS_M,TOT_PSDISC_MULTOOS_F,SCH_PSDISC_MULTOOS_EL_M,SCH_PSDISC_MULTOOS_EL_F,SCH_PSDISC_MULTOOS_IDEA_M,SCH_PSDISC_MULTOOS_IDEA_F,SCH_DISCWODIS_ISS_HI_M,SCH_DISCWODIS_ISS_HI_F,SCH_DISCWODIS_ISS_AM_M,SCH_DISCWODIS_ISS_AM_F,SCH_DISCWODIS_ISS_AS_M,SCH_DISCWODIS_ISS_AS_F,SCH_DISCWODIS_ISS_HP_M,SCH_DISCWODIS_ISS_HP_F,SCH_DISCWODIS_ISS_BL_M,SCH_DISCWODIS_ISS_BL_F,SCH_DISCWODIS_ISS_WH_M,SCH_DISCWODIS_ISS_WH_F,SCH_DISCWODIS_ISS_TR_M,SCH_DISCWODIS_ISS_TR_F,TOT_DISCWODIS_ISS_M,TOT_DISCWODIS_ISS_F,SCH_DISCWODIS_ISS_EL_M,SCH_DISCWODIS_ISS_EL_F,SCH_DISCWDIS_ISS_IDEA_HI_M,SCH_DISCWDIS_ISS_IDEA_HI_F,SCH_DISCWDIS_ISS_IDEA_AM_M,SCH_DISCWDIS_ISS_IDEA_AM_F,SCH_DISCWDIS_ISS_IDEA_AS_M,SCH_DISCWDIS_ISS_IDEA_AS_F,SCH_DISCWDIS_ISS_IDEA_HP_M,SCH_DISCWDIS_ISS_IDEA_HP_F,SCH_DISCWDIS_ISS_IDEA_BL_M,SCH_DISCWDIS_ISS_IDEA_BL_F,SCH_DISCWDIS_ISS_IDEA_WH_M,SCH_DISCWDIS_ISS_IDEA_WH_F,SCH_DISCWDIS_ISS_IDEA_TR_M,SCH_DISCWDIS_ISS_IDEA_TR_F,TOT_DISCWDIS_ISS_IDEA_M,TOT_DISCWDIS_ISS_IDEA_F,SCH_DISCWDIS_ISS_EL_M,SCH_DISCWDIS_ISS_EL_F,SCH_DISCWDIS_ISS_504_M,SCH_DISCWDIS_ISS_504_F,SCH_OOSINSTANCES_WODIS,SCH_OOSINSTANCES_IDEA,SCH_OOSINSTANCES_504,SCH_DISCWODIS_SINGOOS_HI_M,SCH_DISCWODIS_SINGOOS_HI_F,SCH_DISCWODIS_SINGOOS_AM_M,SCH_DISCWODIS_SINGOOS_AM_F,SCH_DISCWODIS_SINGOOS_AS_M,SCH_DISCWODIS_SINGOOS_AS_F,SCH_DISCWODIS_SINGOOS_HP_M,SCH_DISCWODIS_SINGOOS_HP_F,SCH_DISCWODIS_SINGOOS_BL_M,SCH_DISCWODIS_SINGOOS_BL_F,SCH_DISCWODIS_SINGOOS_WH_M,SCH_DISCWODIS_SINGOOS_WH_F,SCH_DISCWODIS_SINGOOS_TR_M,SCH_DISCWODIS_SINGOOS_TR_F,TOT_DISCWODIS_SINGOOS_M,TOT_DISCWODIS_SINGOOS_F,SCH_DISCWODIS_SINGOOS_EL_M,SCH_DISCWODIS_SINGOOS_EL_F,SCH_DISCWDIS_SINGOOS_IDEA_HI_M,SCH_DISCWDIS_SINGOOS_IDEA_HI_F,SCH_DISCWDIS_SINGOOS_IDEA_AM_M,SCH_DISCWDIS_SINGOOS_IDEA_AM_F,SCH_DISCWDIS_SINGOOS_IDEA_AS_M,SCH_DISCWDIS_SINGOOS_IDEA_AS_F,SCH_DISCWDIS_SINGOOS_IDEA_HP_M,SCH_DISCWDIS_SINGOOS_IDEA_HP_F,SCH_DISCWDIS_SINGOOS_IDEA_BL_M,SCH_DISCWDIS_SINGOOS_IDEA_BL_F,SCH_DISCWDIS_SINGOOS_IDEA_WH_M,SCH_DISCWDIS_SINGOOS_IDEA_WH_F,SCH_DISCWDIS_SINGOOS_IDEA_TR_M,SCH_DISCWDIS_SINGOOS_IDEA_TR_F,TOT_DISCWDIS_SINGOOS_IDEA_M,TOT_DISCWDIS_SINGOOS_IDEA_F,SCH_DISCWDIS_SINGOOS_EL_M,SCH_DISCWDIS_SINGOOS_EL_F,SCH_DISCWDIS_SINGOOS_504_M,SCH_DISCWDIS_SINGOOS_504_F,SCH_DISCWODIS_MULTOOS_HI_M,SCH_DISCWODIS_MULTOOS_HI_F,SCH_DISCWODIS_MULTOOS_AM_M,SCH_DISCWODIS_MULTOOS_AM_F,SCH_DISCWODIS_MULTOOS_AS_M,SCH_DISCWODIS_MULTOOS_AS_F,SCH_DISCWODIS_MULTOOS_HP_M,SCH_DISCWODIS_MULTOOS_HP_F,SCH_DISCWODIS_MULTOOS_BL_M,SCH_DISCWODIS_MULTOOS_BL_F,SCH_DISCWODIS_MULTOOS_WH_M,SCH_DISCWODIS_MULTOOS_WH_F,SCH_DISCWODIS_MULTOOS_TR_M,SCH_DISCWODIS_MULTOOS_TR_F,TOT_DISCWODIS_MULTOOS_M,TOT_DISCWODIS_MULTOOS_F,SCH_DISCWODIS_MULTOOS_EL_M,SCH_DISCWODIS_MULTOOS_EL_F,SCH_DISCWDIS_MULTOOS_IDEA_HI_M,SCH_DISCWDIS_MULTOOS_IDEA_HI_F,SCH_DISCWDIS_MULTOOS_IDEA_AM_M,SCH_DISCWDIS_MULTOOS_IDEA_AM_F,SCH_DISCWDIS_MULTOOS_IDEA_AS_M,SCH_DISCWDIS_MULTOOS_IDEA_AS_F,SCH_DISCWDIS_MULTOOS_IDEA_HP_M,SCH_DISCWDIS_MULTOOS_IDEA_HP_F,SCH_DISCWDIS_MULTOOS_IDEA_BL_M,SCH_DISCWDIS_MULTOOS_IDEA_BL_F,SCH_DISCWDIS_MULTOOS_IDEA_WH_M,SCH_DISCWDIS_MULTOOS_IDEA_WH_F,SCH_DISCWDIS_MULTOOS_IDEA_TR_M,SCH_DISCWDIS_MULTOOS_IDEA_TR_F,TOT_DISCWDIS_MULTOOS_IDEA_M,TOT_DISCWDIS_MULTOOS_IDEA_F,SCH_DISCWDIS_MULTOOS_EL_M,SCH_DISCWDIS_MULTOOS_EL_F,SCH_DISCWDIS_MULTOOS_504_M,SCH_DISCWDIS_MULTOOS_504_F,SCH_DAYSMISSED_HI_M,SCH_DAYSMISSED_HI_F,SCH_DAYSMISSED_AM_M,SCH_DAYSMISSED_AM_F,SCH_DAYSMISSED_AS_M,SCH_DAYSMISSED_AS_F,SCH_DAYSMISSED_HP_M,SCH_DAYSMISSED_HP_F,SCH_DAYSMISSED_BL_M,SCH_DAYSMISSED_BL_F,SCH_DAYSMISSED_WH_M,SCH_DAYSMISSED_WH_F,SCH_DAYSMISSED_TR_M,SCH_DAYSMISSED_TR_F,TOT_DAYSMISSED_M,TOT_DAYSMISSED_F,SCH_DAYSMISSED_EL_M,SCH_DAYSMISSED_EL_F,SCH_DAYSMISSED_IDEA_M,SCH_DAYSMISSED_IDEA_F,SCH_DAYSMISSED_504_M,SCH_DAYSMISSED_504_F,LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,JJ,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_HI_X,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AM_X,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_AS_X,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_HP_X,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_BL_X,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_WH_X,SCH_ENR_TR_M,SCH_ENR_TR_F,SCH_ENR_TR_X,TOT_ENR_M,TOT_ENR_F,TOT_ENR_X,SCH_ENR_EL_M,SCH_ENR_EL_F,SCH_ENR_EL_X,SCH_ENR_IDEA_M,SCH_ENR_IDEA_F,SCH_ENR_IDEA_X,SCH_ENR_504_M,SCH_ENR_504_F,SCH_ENR_504_X,SCH_ELENR_HI_M,SCH_ELENR_HI_F,SCH_ELENR_HI_X,SCH_ELENR_AM_M,SCH_ELENR_AM_F,SCH_ELENR_AM_X,SCH_ELENR_AS_M,SCH_ELENR_AS_F,SCH_ELENR_AS_X,SCH_ELENR_HP_M,SCH_ELENR_HP_F,SCH_ELENR_HP_X,SCH_ELENR_BL_M,SCH_ELENR_BL_F,SCH_ELENR_BL_X,SCH_ELENR_WH_M,SCH_ELENR_WH_F,SCH_ELENR_WH_X,SCH_ELENR_TR_M,SCH_ELENR_TR_F,SCH_ELENR_TR_X,TOT_ELENR_M,TOT_ELENR_F,TOT_ELENR_X,SCH_ELPROGENR_HI_M,SCH_ELPROGENR_HI_F,SCH_ELPROGENR_HI_X,SCH_ELPROGENR_AM_M,SCH_ELPROGENR_AM_F,SCH_ELPROGENR_AM_X,SCH_ELPROGENR_AS_M,SCH_ELPROGENR_AS_F,SCH_ELPROGENR_AS_X,SCH_ELPROGENR_HP_M,SCH_ELPROGENR_HP_F,SCH_ELPROGENR_HP_X,SCH_ELPROGENR_BL_M,SCH_ELPROGENR_BL_F,SCH_ELPROGENR_BL_X,SCH_ELPROGENR_WH_M,SCH_ELPROGENR_WH_F,SCH_ELPROGENR_WH_X,SCH_ELPROGENR_TR_M,SCH_ELPROGENR_TR_F,SCH_ELPROGENR_TR_X,TOT_ELPROGENR_M,TOT_ELPROGENR_F,TOT_ELPROGENR_X,SCH_IDEAENR_HI_M,SCH_IDEAENR_HI_F,SCH_IDEAENR_HI_X,SCH_IDEAENR_AM_M,SCH_IDEAENR_AM_F,SCH_IDEAENR_AM_X,SCH_IDEAENR_AS_M,SCH_IDEAENR_AS_F,SCH_IDEAENR_AS_X,SCH_IDEAENR_HP_M,SCH_IDEAENR_HP_F,SCH_IDEAENR_HP_X,SCH_IDEAENR_BL_M,SCH_IDEAENR_BL_F,SCH_IDEAENR_BL_X,SCH_IDEAENR_WH_M,SCH_IDEAENR_WH_F,SCH_IDEAENR_WH_X,SCH_IDEAENR_TR_M,SCH_IDEAENR_TR_F,SCH_IDEAENR_TR_X,TOT_IDEAENR_M,TOT_IDEAENR_F,TOT_IDEAENR_X,SCH_IDEAENR_EL_M,SCH_IDEAENR_EL_F,SCH_IDEAENR_EL_X,SCH_504ENR_HI_M,SCH_504ENR_HI_F,SCH_504ENR_HI_X,SCH_504ENR_AM_M,SCH_504ENR_AM_F,SCH_504ENR_AM_X,SCH_504ENR_AS_M,SCH_504ENR_AS_F,SCH_504ENR_AS_X,SCH_504ENR_HP_M,SCH_504ENR_HP_F,SCH_504ENR_HP_X,SCH_504ENR_BL_M,SCH_504ENR_BL_F,SCH_504ENR_BL_X,SCH_504ENR_WH_M,SCH_504ENR_WH_F,SCH_504ENR_WH_X,SCH_504ENR_TR_M,SCH_504ENR_TR_F,SCH_504ENR_TR_X,TOT_504ENR_M,TOT_504ENR_F,TOT_504ENR_X,SCH_504ENR_EL_M,SCH_504ENR_EL_F,SCH_504ENR_EL_X,SCH_PSENR_HI_M,SCH_PSENR_HI_F,SCH_PSENR_AM_M,SCH_PSENR_AM_F,SCH_PSENR_AS_M,SCH_PSENR_AS_F,SCH_PSENR_HP_M,SCH_PSENR_HP_F,SCH_PSENR_BL_M,SCH_PSENR_BL_F,SCH_PSENR_WH_M,SCH_PSENR_WH_F,SCH_PSENR_TR_M,SCH_PSENR_TR_F,TOT_PSENR_M,TOT_PSENR_F,SCH_PSENR_EL_M,SCH_PSENR_EL_F,SCH_PSENR_IDEA_M,SCH_PSENR_IDEA_F,SCH_PSENR_504_M,SCH_PSENR_504_F,SCH_PSELENR_HI_M,SCH_PSELENR_HI_F,SCH_PSELENR_AM_M,SCH_PSELENR_AM_F,SCH_PSELENR_AS_M,SCH_PSELENR_AS_F,SCH_PSELENR_HP_M,SCH_PSELENR_HP_F,SCH_PSELENR_BL_M,SCH_PSELENR_BL_F,SCH_PSELENR_WH_M,SCH_PSELENR_WH_F,SCH_PSELENR_TR_M,SCH_PSELENR_TR_F,TOT_PSELENR_M,TOT_PSELENR_F,SCH_PSELPROGENR_HI_M,SCH_PSELPROGENR_HI_F,SCH_PSELPROGENR_AM_M,SCH_PSELPROGENR_AM_F,SCH_PSELPROGENR_AS_M,SCH_PSELPROGENR_AS_F,SCH_PSELPROGENR_HP_M,SCH_PSELPROGENR_HP_F,SCH_PSELPROGENR_BL_M,SCH_PSELPROGENR_BL_F,SCH_PSELPROGENR_WH_M,SCH_PSELPROGENR_WH_F,SCH_PSELPROGENR_TR_M,SCH_PSELPROGENR_TR_F,TOT_PSELPROGENR_M,TOT_PSELPROGENR_F,SCH_PSIDEAENR_HI_M,SCH_PSIDEAENR_HI_F,SCH_PSIDEAENR_AM_M,SCH_PSIDEAENR_AM_F,SCH_PSIDEAENR_AS_M,SCH_PSIDEAENR_AS_F,SCH_PSIDEAENR_HP_M,SCH_PSIDEAENR_HP_F,SCH_PSIDEAENR_BL_M,SCH_PSIDEAENR_BL_F,SCH_PSIDEAENR_WH_M,SCH_PSIDEAENR_WH_F,SCH_PSIDEAENR_TR_M,SCH_PSIDEAENR_TR_F,TOT_PSIDEAENR_M,TOT_PSIDEAENR_F,SCH_PSIDEAENR_EL_M,SCH_PSIDEAENR_EL_F,SCH_PS504ENR_HI_M,SCH_PS504ENR_HI_F,SCH_PS504ENR_AM_M,SCH_PS504ENR_AM_F,SCH_PS504ENR_AS_M,SCH_PS504ENR_AS_F,SCH_PS504ENR_HP_M,SCH_PS504ENR_HP_F,SCH_PS504ENR_BL_M,SCH_PS504ENR_BL_F,SCH_PS504ENR_WH_M,SCH_PS504ENR_WH_F,SCH_PS504ENR_TR_M,SCH_PS504ENR_TR_F,TOT_PS504ENR_M,TOT_PS504ENR_F,SCH_PS504ENR_EL_M,SCH_PS504ENR_EL_F,type,total_enr,minority,disability,size,susp_rate,high_suspension
VA,VIRGINIA,5100017,NEW HORIZONS REGIONAL EDUC CTR-SPEC ED,2089,CENTER FOR AUTISM,510001702089,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-9,-9,-9,Yes,No,No,Yes,-9,Both,VA,VIRGINIA,5100017,NEW HORIZONS REGIONAL EDUC CTR-SPEC ED,2089,CENTER FOR AUTISM,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,17,0,5,5,0,0,26,5,0,0,26,5,0,0,VA,VIRGINIA,5100017,NEW HORIZONS REGIONAL EDUC CTR-SPEC ED,2089,CENTER FOR AUTISM,No,2,1,0,0,0,0,2,2,0,1,0,0,53,23,0,42,7,0,2,0,0,102,33,0,0,0,0,102,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,2,0,1,0,0,53,23,0,42,7,0,2,0,0,102,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,135,58.51851851851851,100,135,0,0
VA,VIRGINIA,5100017,NEW HORIZONS REGIONAL EDUC CTR-SPEC ED,2639,NEWPORT ACADEMY,510001702639,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-9,-9,-9,Yes,No,No,No,-9,-9,VA,VIRGINIA,5100017,NEW HORIZONS REGIONAL EDUC CTR-SPEC ED,2639,NEWPORT ACADEMY,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,1,2,0,0,0,11,1,0,0,0,0,5,0,0,0,0,0,0,0,43,5,29,1,0,0,77,6,0,0,77,6,0,0,VA,VIRGINIA,5100017,NEW HORIZONS REGIONAL EDUC CTR-SPEC ED,2639,NEWPORT ACADEMY,No,3,0,0,0,0,0,0,0,0,1,0,0,33,14,0,22,6,0,1,0,0,60,20,0,0,0,0,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,33,14,0,22,6,0,1,0,0,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,80,62.5,100,80,0,0
VA,VIRGINIA,5100018,PIEDMONT REGIONAL ED.,2090,PIEDMONT REG ED/IVY CREEK,510001802090,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,-9,-9,-9,Yes,No,No,No,-9,-9,VA,VIRGINIA,5100018,PIEDMONT REGIONAL ED.,2090,PIEDMONT REG ED/IVY CREEK,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,1,1,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,26,8,60,12,25,21,111,41,0,0,111,41,0,0,VA,VIRGINIA,5100018,PIEDMONT REGIONAL ED.,2090,PIEDMONT REG ED/IVY CREEK,No,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,18,3,0,4,1,0,34,8,0,0,0,0,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,18,3,0,4,1,0,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Middle,42,38.095238095238095,100,42,0,0
VA,VIRGINIA,5100020,SOUTHEASTERN COOP ED PGM,2649,NORFOLK RE-ED,510002002649,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,-9,-9,Yes,No,No,No,-9,-9,VA,VIRGINIA,5100020,SOUTHEASTERN COOP ED PGM,2649,NORFOLK RE-ED,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0,0,0,25,0,0,0,25,0,0,0,VA,VIRGINIA,5100020,SOUTHEASTERN COOP ED PGM,2649,NORFOLK RE-ED,No,1,0,0,0,0,0,0,0,0,0,0,0,28,5,0,6,1,0,0,0,0,35,6,0,0,0,0,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,5,0,6,1,0,0,0,0,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,41,82.92682926829268,100,41,0,0
VA,VIRGINIA,5100020,SOUTHEASTERN COOP ED PGM,2670,SUFFOLK RE-ED,510002002670,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,-9,-9,-9,Yes,No,No,No,-9,-9,VA,VIRGINIA,5100020,SOUTHEASTERN COOP ED PGM,2670,SUFFOLK RE-ED,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,4,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10,13,0,0,0,17,10,0,0,17,10,0,0,VA,VIRGINIA,5100020,SOUTHEASTERN COOP ED PGM,2670,SUFFOLK RE-ED,No,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,5,0,0,0,0,0,19,4,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,5,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,23,78.26086956521739,100,23,0,0
